sample_id,grade,lesson,position,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G6-R0147-STT6,6,Bài 11: Định dạng văn bản,Mục 2. Định dạng văn bản (Tr. 55),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0148-STT7,6,Bài 11: Định dạng văn bản,Hình 5.5 (Tr. 56),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0149-STT8,6,Bài 11: Định dạng văn bản,Luyện tập 1 (Tr. 58),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0150-STT9,6,Bài 11: Định dạng văn bản,Hình 5.4 & 5.5 (Tr. 55-56),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0151-STT10,6,Bài 11: Định dạng văn bản,Mục 2. Kiến thức mới (Tr. 56),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0152-STT11,6,Bài 11: Định dạng văn bản,Vận dụng (Tr. 58),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0153-STT12,6,Bài 11: Định dạng văn bản,Thực hành (Tr. 56-57),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0154-STT13,6,Bài 11: Định dạng văn bản,Luyện tập 2 (Tr. 58),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0155-STT14,6,Bài 11: Định dạng văn bản,Câu hỏi (SGV Tr. 66),LM-SGV-TIN6-4918798731#F0266,SGV,Bài 11. ĐỊNH DẠNG VĂN BẢN,65,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_11/sgv_tin_6_bai_11.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0156-STT1,6,Bài 12: Trình bày thông tin ở dạng bảng,"Mục 1, Trang 59",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0157-STT2,6,Bài 12: Trình bày thông tin ở dạng bảng,"Mục 2, Trang 61",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0158-STT3,6,Bài 12: Trình bày thông tin ở dạng bảng,"Mục 2, Trang 61",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0159-STT4,6,Bài 12: Trình bày thông tin ở dạng bảng,"Mục 3, Trang 62",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0160-STT5,6,Bài 12: Trình bày thông tin ở dạng bảng,"Hoạt động 1, Trang 59",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0161-STT6,6,Bài 12: Trình bày thông tin ở dạng bảng,"Câu hỏi 1, Trang 62",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0162-STT7,6,Bài 12: Trình bày thông tin ở dạng bảng,"Mục 3, Trang 62",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0163-STT8,6,Bài 12: Trình bày thông tin ở dạng bảng,"Hoạt động 2, Trang 60",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0164-STT9,6,Bài 12: Trình bày thông tin ở dạng bảng,"Luyện tập 2, Trang 63",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0165-STT10,6,Bài 12: Trình bày thông tin ở dạng bảng,"Mục 1, Trang 59",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0166-STT11,6,Bài 12: Trình bày thông tin ở dạng bảng,"Luyện tập 1, Trang 63",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0167-STT12,6,Bài 12: Trình bày thông tin ở dạng bảng,"Vận dụng 1, Trang 63",LM-SGK-TIN6-0001#F0172,SGK,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,57,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_12/tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0168-STT13,6,Bài 12: Trình bày thông tin ở dạng bảng,"Luyện tập 2, Trang 63",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0169-STT14,6,Bài 12: Trình bày thông tin ở dạng bảng,"Vận dụng 2, Trang 63",LM-SGV-TIN6-4918798731#F0271,SGV,Bài 12. TRÌNH BÀY THÔNG TIN Ở DẠNG BẢNG,67,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_12/sgv_tin_6_bai_12.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0170-STT1,6,Bài 13: Tìm kiếm và thay thế,"Mục 1, Trang 64",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0171-STT2,6,Bài 13: Tìm kiếm và thay thế,"Mục 2, Trang 65",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0172-STT3,6,Bài 13: Tìm kiếm và thay thế,"Mục 2, Trang 65",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0173-STT4,6,Bài 13: Tìm kiếm và thay thế,"Mục 2, Trang 65",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0174-STT5,6,Bài 13: Tìm kiếm và thay thế,"Hoạt động 1, Trang 64",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0175-STT6,6,Bài 13: Tìm kiếm và thay thế,"Hoạt động 2, Trang 65",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0176-STT7,6,Bài 13: Tìm kiếm và thay thế,"Mục 1, Trang 64",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0177-STT8,6,Bài 13: Tìm kiếm và thay thế,"Mục 2, Trang 65",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0178-STT9,6,Bài 13: Tìm kiếm và thay thế,"Mục 1, Trang 64",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0179-STT10,6,Bài 13: Tìm kiếm và thay thế,"Mục 2, Trang 65",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0180-STT11,6,Bài 13: Tìm kiếm và thay thế,"Luyện tập 1, Trang 66",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0181-STT12,6,Bài 13: Tìm kiếm và thay thế,"Luyện tập 2, Trang 66",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0182-STT13,6,Bài 13: Tìm kiếm và thay thế,"Vận dụng 1, Trang 66",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0183-STT14,6,Bài 13: Tìm kiếm và thay thế,"Vận dụng 2, Trang 66",LM-SGV-TIN6-4918798731#F0289,SGV,Bài 13. THỰC HÀNH: TÌM KIẾM VÀ THAY THẾ,70,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_13/sgv_tin_6_bai_13.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0184-STT1,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 1, Trang 67",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0185-STT2,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 1, Trang 67",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0186-STT3,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 1, Trang 67",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0187-STT4,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 1, Trang 67",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0188-STT5,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 3, Trang 66",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0189-STT6,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 2, Trang 64",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0190-STT7,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 1, Trang 59",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0191-STT8,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 2, Trang 70",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0192-STT9,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 1, Trang 54",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0193-STT10,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 3, Trang 67",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0194-STT11,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 3, Trang 57",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0195-STT12,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 2, Trang 61",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0196-STT13,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 2, Trang 65",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0197-STT14,6,Bài 14: Hoàn thiện sổ lưu niệm,"Mục 3, Trang 57",LM-SGV-TIN6-4918798731#F0312,SGV,Bài 14. THỰC HÀNH TỔNG HỢP: HOÀN THIỆN SỔ LƯU NIỆM,74,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_14/sgv_tin_6_bai_14.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0198-STT1,6,Bài 15: Thuật toán,"Mục 1, Trang 70",LM-SGK-TIN6-0001#F0192,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0199-STT2,6,Bài 15: Thuật toán,"Mục 1, Trang 70",LM-SGK-TIN6-0001#F0193,SGK,Bài 15. THUẬT TOÁN,64,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0200-STT3,6,Bài 15: Thuật toán,"Mục 2, Trang 71",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0201-STT4,6,Bài 15: Thuật toán,"Mục 2, Trang 71",LM-SGK-TIN6-0001#F0196,SGK,Bài 15. THUẬT TOÁN,65,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0202-STT5,6,Bài 15: Thuật toán,"Hoạt động 2, Trang 71",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0203-STT6,6,Bài 15: Thuật toán,"Mục 2, Trang 71",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0204-STT7,6,Bài 15: Thuật toán,"Câu hỏi 2, Trang 73",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0205-STT8,6,Bài 15: Thuật toán,"Hoạt động 1, Trang 70",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0206-STT9,6,Bài 15: Thuật toán,"Mục 1, Trang 71",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0207-STT10,6,Bài 15: Thuật toán,"Luyện tập 2, Trang 73",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0208-STT11,6,Bài 15: Thuật toán,"Luyện tập 1.a, Trang 73",LM-SGK-TIN6-0001#F0198,SGK,Bài 15. THUẬT TOÁN,66,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0209-STT12,6,Bài 15: Thuật toán,"Hoạt động 2, Trang 71",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0210-STT13,6,Bài 15: Thuật toán,"Vận dụng 1, Trang 73",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0211-STT14,6,Bài 15: Thuật toán,"Luyện tập 2, Trang 73",LM-SGK-TIN6-0001#F0190,SGK,Bài 15. THUẬT TOÁN,63,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_15/tin_6_bai_15.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0212-STT1,6,Bài 16: Các cấu trúc điều khiển,"Mục tiêu, Trang 74",LM-SGK-TIN6-0001#F0207,SGK,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,69,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_16/tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G6-R0213-STT2,6,Bài 16: Các cấu trúc điều khiển,"Mục 1.b, Trang 75",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G6-R0214-STT3,6,Bài 16: Các cấu trúc điều khiển,"Mục 1.a, Trang 74",LM-SGK-TIN6-0001#F0204,SGK,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,67,shared/learning_resources/ocr_text/sgk_tin_hoc_6/tin_6_bai_16/tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G6-R0215-STT4,6,Bài 16: Các cấu trúc điều khiển,"Mục 2, Trang 77",LM-SGV-TIN6-4918798731#F0345,SGV,Bài 16. CÁC CẤU TRÚC ĐIỀU KHIỂN,82,shared/learning_resources/ocr_text/sgv_tin_hoc_6/sgv_tin_6_bai_16/sgv_tin_6_bai_16.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
