sample_id,source_file,source_row_number,grade,grade_label,stt,lesson,position,question,bloom_level,answer_sgv,dialogue
HNMU-G7-R0040-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,40,7,Lớp 7,11,Bài 3. Quản lí dữ liệu trong máy tính,Trang 29 SGV,Em hãy thiết kế một cây thư mục để lưu trữ tài liệu học tập lớp 7 của mình.,Vận dụng (Tạo được cây thư mục),"Cấu trúc đề xuất: HocTap7 (Gốc) -> Toan, Van, TinHoc (Con). Trong TinHoc -> BaiTap, TaiLieu (Cháu).","HS: Thầy ơi, em muốn sắp xếp bài tập lớp 7 vào máy tính nhưng không biết bắt đầu từ đâu ạ.
 AI: Chào em! Đầu tiên, em hãy tạo một thư mục lớn nhất để chứa tất cả, em định đặt tên là gì?
 HS: Dạ em đặt là ""Lop 7"" ạ.
 AI: Tốt! Trong ""Lop 7"", em có những môn học nào cần lưu tài liệu nhất?
 HS: Dạ là Toán, Văn và Tin học ạ.
 AI: Vậy em hãy tạo 3 thư mục con tương ứng nhé. Riêng trong môn Tin học, nếu em có cả file đề bài và file mình đã làm, em nên chia nhỏ thêm thế nào?
 HS: Em sẽ tạo thêm thư mục ""De_bai"" và ""Bai_lam"" bên trong thư mục Tin học ạ! Em làm được rồi!"
HNMU-G7-R0041-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,41,7,Lớp 7,12,Bài 3. Quản lí dữ liệu trong máy tính,"Vận dụng 1, Trang 17 SGK",Em hãy thực hiện thao tác kiểm tra dung lượng còn trống của ổ đĩa C trong máy tính.,Vận dụng (Thực hiện thao tác thực tế),"Nháy nút phải chuột vào biểu tượng ổ đĩa C, chọn Properties.","HS: Làm sao em biết máy tính em còn đủ chỗ để lưu thêm phim không ạ?
 AI: Em hãy mở File Explorer và tìm đến biểu tượng ổ đĩa C nhé. Em thấy nó chưa?
 HS: Dạ em thấy rồi ạ.
 AI: Bây giờ em hãy ""nháy nút phải chuột"" vào biểu tượng đó. Em nhìn xuống dòng cuối cùng có chữ 'P...', em thấy chữ gì?
 HS: Dạ là Properties ạ.
 AI: Nhấn vào đó! Em hãy nhìn xem có dòng nào ghi ""Free space"" không? Đó chính là câu trả lời cho em đấy."
HNMU-G7-R0042-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,42,7,Lớp 7,13,Bài 3. Quản lí dữ liệu trong máy tính,Mục 3. Trang 17 SGK,"Bạn An có một tệp ảnh tên ""Phuoc_Hue.jpg"". Em hãy giúp An đổi tên tệp này thành ""Kiniem_Hue.jpg"" và di chuyển vào thư mục ""HinhAnh"".",Vận dụng (Thực hiện các thao tác với tệp),Nháy phải chuột chọn Rename để đổi tên; dùng lệnh Cut/Paste hoặc kéo thả để di chuyển tệp.,"HS: Em muốn đổi tên ảnh cho bạn An nhưng sợ làm hỏng tệp ạ.
 AI: Đừng lo, đổi tên không làm mất dữ liệu đâu. Em hãy nháy chuột phải vào tệp ảnh đó, có lệnh nào tên là ""Rename"" không?
 HS: Dạ có ạ, em đã gõ tên mới xong rồi.
 AI: Giỏi quá! Bây giờ để chuyển nó vào thư mục ""HinhAnh"", em hãy nhấn chuột phải chọn ""Cut"", sau đó mở thư mục ""HinhAnh"" ra và chọn lệnh gì nhỉ?
 HS: Dạ là lệnh Paste ạ! Tệp ảnh đã nằm gọn trong thư mục mới rồi thầy ơi."
HNMU-G7-R0043-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,43,7,Lớp 7,14,Bài 3. Quản lí dữ liệu trong máy tính,Mục 2. Trang 14-15 SGK,"Nếu em có một tệp dữ liệu quan trọng, em sẽ làm gì để đảm bảo không bị mất khi máy tính bị hỏng đột ngột?",Vận dụng (Thực hiện biện pháp bảo vệ),"Sao lưu dữ liệu sang thiết bị lưu trữ ngoài (USB, thẻ nhớ) hoặc lưu trữ trên đám mây.","HS: Thầy ơi, em có bài thuyết trình ngày mai phải nộp, làm sao để chắc chắn nó không bị mất nếu máy tính em bị hư ạ?
 AI: Một tình huống rất thực tế! Ngoài việc để trong máy, em có thiết bị nào khác như USB hay thẻ nhớ không?
 HS: Dạ em có một cái USB ạ.
 AI: Tuyệt vời! Em hãy thực hiện việc ""sao chép"" tệp đó sang USB nhé. Nếu không có USB, em có biết cách lưu lên Google Drive (""đám mây"") không?
 HS: Dạ em biết ạ. Vậy là dù máy hỏng em vẫn còn bản trên mạng hoặc USB đúng không thầy?
 AI: Chính xác! Đó chính là cách bảo vệ dữ liệu thông minh nhất."
HNMU-G7-R0044-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,44,7,Lớp 7,1,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK",Mạng xã hội là gì?,Nhận biết (Biết được khái niệm),"Là một ứng dụng trên Internet giúp người dùng kết nối, giao lưu, chia sẻ và thảo luận về các vấn đề mà họ quan tâm.","HS: Thầy ơi, mạng xã hội có giống như một cái chợ không ạ?
 AI: Cách ví von của em rất thú vị! ""Cái chợ"" đó nằm trên Internet và thay vì bán hàng, người ta đến đó để làm gì với nhau nhỉ?
 HS: Dạ để nói chuyện và kết bạn ạ. 
 AI: Đúng rồi! Và khi họ cùng nói về một chủ đề mình thích, đó gọi là sự ""thảo luận"". Vậy em có thể nêu lại định nghĩa đầy đủ về mạng xã hội không?
 HS: Dạ, là ứng dụng giúp kết nối, chia sẻ và thảo luận mọi vấn đề ạ!"
HNMU-G7-R0045-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,45,7,Lớp 7,2,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK",Kể tên 3 mạng xã hội phổ biến hiện nay.,Nhận biết (Nêu tên ví dụ),"Facebook, YouTube, Zalo, Instagram....","HS: Thầy ơi, Zalo có phải là mạng xã hội không hay chỉ là ứng dụng nhắn tin ạ? 
 AI: Zalo cho phép em đăng trạng thái, bình luận ảnh của bạn bè không?
 HS: Dạ có ạ, em thấy bạn em đăng ảnh suốt. 
 AI: Vậy nó có tính năng ""chia sẻ và giao lưu"" của một mạng xã hội đấy. Em hãy kể thêm 2 cái tên khác mà em thường thấy mọi người dùng nào?
 HS: Dạ là Facebook và YouTube ạ!"
HNMU-G7-R0046-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,46,7,Lớp 7,3,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK",Đặc điểm cơ bản của mạng xã hội là gì?,Nhận biết (Nêu được đặc điểm),"Có sự tham gia trực tiếp của người dùng, có sự kết nối và chia sẻ thông tin.","HS: Thầy giúp em nhớ đặc điểm mạng xã hội với, em hay bị nhầm với báo điện tử. 
 AI: Đừng lo! Ở báo điện tử em chỉ đọc tin, còn ở mạng xã hội em có thể ""viết bài"" và ""trả lời"" người khác không?
 HS: Dạ có, ai cũng viết được ạ. 
 AI: Chính xác! Đó là sự ""tham gia trực tiếp"". Ngoài ra, mọi người còn tìm thấy nhau qua các nhóm sở thích, đó là tính chất gì nhỉ? 
 HS: Dạ là sự kết nối ạ! Em nhớ rồi."
HNMU-G7-R0047-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,47,7,Lớp 7,4,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1.b, Trang 19 SGK","Theo quy định, lứa tuổi nào thường được phép tham gia mạng xã hội?",Nhận biết (Biết được quy định),Thường là từ 13 tuổi trở lên.,"HS: Em thấy các bạn lớp em dùng Facebook nhiều lắm, vậy tụi em đã đủ tuổi chưa thầy?
 AI: Em hãy nhớ lại bài học nhé. Các mạng xã hội lớn thường đưa ra một con số ""tuổi tối thiểu"" để bảo vệ trẻ em. Em thử đoán xem con số đó là bao nhiêu?
 HS: Em nhớ mang máng là 13 tuổi đúng không ạ? 
 AI: Rất chính xác! Các em cần tuân thủ để đảm bảo an toàn thông tin cho mình nhé."
HNMU-G7-R0048-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,48,7,Lớp 7,5,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1, Trang 19 SGK",Tại sao mạng xã hội lại có tốc độ lan tỏa thông tin rất nhanh?,Thông hiểu (Giải thích được đặc điểm),Vì nó có tính tương tác cao và mỗi người dùng đóng vai trò là một kênh truyền tin.,"HS: Tại sao một tin đồn trên mạng lại lan đi nhanh hơn cả loa phát thanh vậy thầy?
 AI: Hãy tưởng tượng mỗi người dùng là một ""cái loa"" nhỏ. Khi em nhấn nút ""Chia sẻ"" (Share), bao nhiêu bạn bè của em sẽ thấy tin đó?
 HS: Dạ chắc là hàng trăm người thấy luôn ạ. 
 AI: Đúng rồi! Và nếu những người đó lại chia sẻ tiếp thì sao?
 HS: À, nó sẽ nhân lên cực nhanh theo cấp số nhân! Em hiểu rồi ạ."
HNMU-G7-R0049-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,49,7,Lớp 7,6,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1, Trang 19 SGK",Phân biệt tác động tích cực và tiêu cực của mạng xã hội.,Thông hiểu (Phân biệt được chức năng),"Tích cực: cập nhật tin tức, kết nối bạn bè; Tiêu cực: nghiện mạng, tin giả, lộ thông tin cá nhân.","HS: Thầy ơi, mạng xã hội chỉ toàn là xấu thôi đúng không ạ? 
 AI: Không hẳn đâu em. Nếu em dùng nó để hỏi bài bạn hay tìm hiểu về bảo vệ môi trường thì đó là tốt hay xấu?
 HS: Dạ là tốt ạ, rất tiện lợi. 
 AI: Đúng rồi! Nhưng nếu em dành 5 tiếng mỗi ngày để xem video nhảm thì sao?
 HS: Dạ lúc đó là tiêu cực vì mất thời gian và mệt mỏi ạ. Em đã biết cách phân loại rồi!"
HNMU-G7-R0050-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,50,7,Lớp 7,7,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,Luyện tâp 2.c. Trang 22 SGK,Tại sao người dùng cần cảnh giác khi nhận được tin nhắn từ người lạ trên mạng xã hội?,Thông hiểu (Trình bày tầm quan trọng),"Để tránh các nguy cơ lừa đảo, chiếm đoạt tài khoản hoặc nhận thông tin xấu độc.","HS: Có người lạ nhắn tin bảo em trúng thưởng iPhone, em vui quá thầy ơi!
 AI: Bình tĩnh nào em! Em có tham gia cuộc thi nào không mà lại trúng thưởng nhỉ?
 HS: Dạ không ạ, họ tự nhắn cho em thôi. 
 AI: Trong bài học về ""an toàn thông tin"", những tin nhắn ""quà tặng bất ngờ"" từ người lạ thường ẩn chứa nguy cơ gì?
 HS: Dạ có thể là lừa đảo để lấy tiền hoặc mật khẩu của em ạ.
 AI: Rất tỉnh táo! Em nên làm gì với những tin nhắn như thế này?
 HS: Dạ em sẽ không bấm vào link và báo cáo tin nhắn đó ạ!"
HNMU-G7-R0051-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,51,7,Lớp 7,8,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,Mục 1.b. Trang 19 SGK,"Giải thích ý nghĩa của việc ""Suy nghĩ kỹ trước khi đăng tải"" lên mạng xã hội.",Thông hiểu (Giải thích được ý nghĩa),Để bảo vệ hình ảnh bản thân và tránh gây tổn thương cho người khác vì thông tin trên mạng khó xóa bỏ hoàn toàn.,"HS: Em lỡ đăng ảnh dìm hàng bạn rồi, em xóa đi là xong đúng không thầy?
 AI: Em đã xóa, nhưng nếu trước đó có ai đã ""chụp màn hình"" lại thì sao? 
 HS: Dạ... lúc đó thì nó vẫn còn lưu lại đâu đó ạ. 
 AI: Chính xác! Thông tin trên mạng có tính lan tỏa và lưu trữ rất lâu. Vậy việc ""suy nghĩ kỹ"" giúp em tránh được điều gì cho chính mình và bạn?
 HS: Dạ giúp em không làm xấu hình ảnh bản thân và không làm bạn buồn ạ."
HNMU-G7-R0052-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,52,7,Lớp 7,9,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Lưu ý, Trang 36 SGV","Tại sao nhắn tin qua mạng (Messenger, Zalo) lại khác với gửi thư điện tử (Email)?",Thông hiểu (So sánh được),"Nhắn tin qua mạng có độ trễ thấp (gần như tức thời), trong khi Email mang tính chính thức và chậm hơn.","HS: Thầy ơi, em nhắn tin cho bạn trên Zalo thì bạn thấy ngay, sao gửi Email bạn lại bảo lâu vậy ạ?
 AI: Đó là sự khác biệt về ""độ trễ"" đấy. Nhắn tin qua mạng giống như một cuộc trò chuyện trực tiếp. Còn Email em thường dùng trong trường hợp nào? 
 HS: Dạ em dùng để gửi bài tập chính thức cho cô giáo ạ. 
 AI: Đúng rồi! Vậy điểm khác nhau lớn nhất là tính ""tức thời"" và tính ""chính thức"". Em thấy cái nào nhanh hơn?
 HS: Dạ nhắn tin qua mạng nhanh hơn ạ!"
HNMU-G7-R0053-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,53,7,Lớp 7,10,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,Mục 1. Trang 19 SGK,Thế nào là sử dụng mạng xã hội có văn hóa?,Thông hiểu (Mô tả được khái niệm),"Là sử dụng ngôn ngữ lịch sự, tôn trọng người khác, không đăng tin sai sự thật và tuân thủ pháp luật.","HS: Trên mạng mình không gặp mặt trực tiếp, nên mình nói gì cũng được đúng không thầy?
 AI: Em hãy nghĩ xem, nếu ai đó nói xấu em trên mạng, dù không gặp mặt em có thấy buồn không? 
 HS: Dạ có chứ, em sẽ rất giận ạ. 
 AI: Vậy ""văn hóa ứng xử"" bắt đầu từ việc mình đối xử với người khác như thế nào? 
 HS: Dạ phải tôn trọng và dùng từ ngữ lịch sự như ngoài đời thật ạ. 
 AI: Quá chuẩn! Đó chính là biểu hiện của người dùng mạng có văn hóa đấy."
HNMU-G7-R0054-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,54,7,Lớp 7,11,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,Vận dụng thực tế,"Nếu em thấy một thông tin sai sự thật về lớp mình trên một nhóm mạng xã hội, em sẽ xử lý thế nào?",Vận dụng (Giải quyết tình huống),"Không chia sẻ, bình luận nhắc nhở nhẹ nhàng (nếu có thể) và báo cáo với giáo viên hoặc người quản lý nhóm.","HS: Thầy ơi, có bạn đăng tin lớp em bị phạt dù không có thật, em tính vào cãi nhau với bạn đó!
 AI: Việc ""cãi nhau"" có làm thông tin đó biến mất hay chỉ làm mọi chuyện ồn ào thêm? 
 HS: Dạ chắc là sẽ cãi nhau to hơn thôi ạ. 
 AI: Thay vì thế, em hãy dùng tính năng ""Báo cáo"" (Report) của ứng dụng. Và quan trọng nhất, em nên báo việc này cho ai có thẩm quyền ở trường?
 HS: Dạ em sẽ báo cho thầy chủ nhiệm để thầy xử lý đúng cách ạ!
 AI: Rất tốt! Đó là cách giải quyết thông minh và đúng luật."
HNMU-G7-R0055-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,55,7,Lớp 7,12,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,Vận dung thực tế,Em hãy thiết lập các quy tắc để bảo vệ thông tin cá nhân của mình khi tham gia mạng xã hội.,Vận dụng (Thiết lập biện pháp bảo vệ),"Không công khai số điện thoại, địa chỉ; sử dụng mật khẩu mạnh; chỉ kết bạn với người quen biết.","HS: Thầy ơi, em muốn trang cá nhân của em thật đầy đủ thông tin để bạn bè dễ tìm, em nên ghi gì ạ?
 AI: Một lưu ý nhỏ: Nếu kẻ xấu biết địa chỉ nhà và số điện thoại của em, họ có thể làm gì?
 HS: Dạ họ có thể đến làm phiền hoặc gọi điện lừa đảo ạ. 
 AI: Đúng rồi. Vậy quy tắc đầu tiên để bảo vệ mình là gì?
 HS: Dạ không công khai thông tin riêng tư cho người lạ xem ạ. 
 AI: Giỏi lắm! Em còn quy tắc nào về mật khẩu nữa không? 
 HS: Dạ phải dùng mật khẩu khó đoán và không cho ai biết ạ!"
HNMU-G7-R0056-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,56,7,Lớp 7,13,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,"Mục 1, Trang 19 SGK","Tại sao cần suy nghĩ kỹ trước khi nhấn nút ""Chia sẻ"" hoặc ""Bình luận""?",Vận dụng (Giải thích được ý nghĩa),"Để tránh làm tổn thương người khác và bảo vệ uy tín, hình ảnh của chính bản thân mình,.","HS: Em chỉ bình luận vui thôi mà, sao Thầy cô cứ nhắc phải suy nghĩ kỹ trước khi gửi bình luận vậy thầy?
 AI: ""Vui"" với em nhưng người bị bình luận có thấy vui không? Nếu họ cảm thấy bị xúc phạm thì sao?
 HS: Dạ chắc họ sẽ rất buồn và ghét em ạ.
 AI: Đúng thế. Hơn nữa, sau này khi em lớn lên, những bình luận không hay đó có thể bị người khác xem lại và đánh giá con người em không?
 HS: Dạ có thể ạ. Em hiểu rồi, một hành động nhỏ trên mạng có thể để lại hậu quả lâu dài."
HNMU-G7-R0057-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,57,7,Lớp 7,14,Bài 4. Mạng xã hội và một số kênh trao đổi thông tin trên Internet,Vận dụng thực tế,Em hãy dùng mạng xã hội để lan tỏa một thông điệp tích cực về việc giữ gìn vệ sinh trường học.,Vận dụng (Khai thác thông tin tích cực),"Đăng hình ảnh các bạn cùng dọn vệ sinh, viết lời kêu gọi bỏ rác đúng nơi quy định trong nhóm lớp.","HS: Thầy ơi, em muốn kêu gọi các bạn không vứt rác bừa bãi trong lớp bằng Facebook được không ạ? 
 AI: Quá tốt luôn! Để bài đăng thu hút và khiến các bạn muốn làm theo, em nên đăng kèm cái gì cho sinh động nhỉ? 
 HS: Dạ em sẽ chụp ảnh lúc cả lớp mình cùng lao động vui vẻ ạ. 
 AI: Chính xác! Và em đừng quên viết một lời kêu gọi thật chân thành nhé. Em định viết gì nào?
 HS: Dạ là ""Trường sạch thì chúng mình mới học vui, cùng chung tay nhé các bạn!"". 
 AI: Rất ý nghĩa! Em đã biết cách dùng mạng xã hội để làm những việc tốt rồi đấy."
HNMU-G7-R0058-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,58,7,Lớp 7,1,Bài 5. Ứng xử trên mạng,"Mục 1, Trang 23-24 SGK",Thế nào là ứng xử có văn hóa trên mạng?,Nhận biết (Biết được khái niệm),"Là sử dụng ngôn ngữ lịch sự, tôn trọng người khác và tuân thủ các quy định pháp luật khi giao tiếp trực tuyến,.","HS: Thầy ơi, ứng xử trên mạng có cần phải nghiêm túc như ngoài đời không ạ?
 AI: Chào em! Một câu hỏi rất thực tế. Em hãy nghĩ xem, nếu ai đó nói xấu em trên mạng, dù không gặp mặt trực tiếp em có thấy buồn không?
 HS: Dạ có chứ, em sẽ thấy rất khó chịu ạ.
 AI: Chính xác! Vậy để tạo ra một môi trường mạng vui vẻ, mình cần dùng ngôn ngữ như thế nào và đối xử với người khác ra sao?
 HS: Dạ phải lịch sự và tôn trọng họ như ngoài đời ạ.
 AI: Rất giỏi! Đó chính là cốt lõi của việc ứng xử có văn hóa trên mạng đấy."
HNMU-G7-R0059-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,59,7,Lớp 7,2,Bài 5. Ứng xử trên mạng,"Luyện tập 1, Trang 27 SGK","Khi giao tiếp qua mạng, những điều nào sau đây nên tránh? A. Tôn trọng người đang giao tiếp với mình; B. Nói bất cứ điều gì xuất hiện trong đầu; C. Kết bạn với những người mình không quen biết; D. Bảo vệ thông tin cá nhân; E. Truy cập bất cứ liên kết nào nhận được.",Nhận biết (Nhận diện hành vi),B. Nói bất cứ điều gì xuất hiện trong đầu; C. Kết bạn với những người mình không quen biết; E. Truy cập bất cứ liên kết nào nhận được.,"HS: Em thấy nhiều bạn hay ""cày"" bình luận chê bai người khác, đó có phải là thiếu văn hóa không thầy?
 AI: Đúng rồi em. Trong bài học, việc dùng từ ngữ để làm tổn thương người khác được xếp vào nhóm hành vi nào?
 HS: Dạ là thiếu văn hóa và xúc phạm người khác ạ.
 AI: Chuẩn luôn! Ngoài ra, nếu em thấy một người lạ gửi cho em đường liên kết, em có kết bạn và mở link để xem trong đó chứa nội dung gì không?
 HS: Không ạ, vì link đó của người lạ nên có thể là kink độc haị ạ?"
HNMU-G7-R0060-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,60,7,Lớp 7,3,Bài 5. Ứng xử trên mạng,"Câu hỏi 1, Trang 24 SGK","Cách tốt nhất em nên làm khi bị ai đó bắt nạt là gi? A. Nói lời xúc phạm người đó; B. Cố gắng quên đi và tiếp tục chịu đựng; C. Nhờ bố mẹ, thầy cô giáo giúp đỡ, tư vấn. D. Đe dọa người bắt nạt mình.",Nhận biết (nhận diện hành vi),"C. Nhờ bố mẹ, thầy cô giáo giúp đỡ, tư vấn","HS: Thầy ơi, nếu chẳng may bị bắt nạt trên mạng thì phải làm sao ạ?
 AI: Đừng lo lắng! theo em mục tiêu quan trọng nhất là gì?
 HS: Em cần bảo vệ bản thân và tìm cách giải quyết an toàn ạ.
 AI: Rất tốt! Vậy, việc chửi lại, đe dọa lại hoặc âm thầm chịu đựng có giúp giải quyết vấn đề một cách an toàn không?
 HS: Dạ không ạ. Em biết rồi thầy ơi! em sẽ nhờ sự giúp đỡ của bố mẹ hoặc thầy cô ạ."
HNMU-G7-R0061-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,61,7,Lớp 7,4,Bài 5. Ứng xử trên mạng,"Mục 2, Trang 25-26 SGK","Kể tên một số biểu hiện của bệnh ""nghiện Internet"".",Nhận biết (Nêu được đặc điểm),"Luôn cảm thấy thèm muốn sử dụng máy tính, bỏ bê học hành, mệt mỏi, ngại giao tiếp ngoài đời thực,.","HS: Làm sao em biết mình có bị nghiện Internet hay không ạ?
 AI: Em hãy thử tự kiểm tra nhé: Khi không có điện thoại bên cạnh, em cảm thấy thế nào?
 HS: Dạ em thấy bồn chồn và chỉ muốn cầm máy lên thôi ạ.
 AI: Đó là một dấu hiệu đấy. Ngoài ra, việc dùng máy quá nhiều có làm em thức khuya hay bỏ làm bài tập không?
 HS: Dạ có, nhiều lúc em quên cả giờ giấc. 
 AI: Vậy em đã nhận ra các biểu hiện cơ bản của việc ""nghiện"" rồi đó."
HNMU-G7-R0062-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,62,7,Lớp 7,5,Bài 5. Ứng xử trên mạng,"Mục 2, Trang 24 SGK","Khi em đang truy cập mạng, máy tính thỉnh thoảng lại hiện lên những trang web có nội dung bạo lực, nội dung không phù hợp với lứa tuổi, em sẽ làm gì?",Thông hiểu (Giải quyết được tình huống),"Em cần đóng ngay trang web,không tiếp tục truy cập hoặc chia sẻ nội dung đó, đồng thời báo cho bố mẹ, thầy cô hoặc người lớn đáng tin cậy để được hỗ trợ","HS: Thưa thầy! khi em đang truy cập mạng mà máy tính hiện lên những trang web có nội dung bạo lực hoặc không phù hợp với lứa tuổi thì em nên làm gì ạ?
 AI: Theo em, nếu tiếp tục xem những nội dung đó thì có mang lại lợi ích hay có thể gây ảnh hưởng không tốt đến em?
 HS: Em nghĩ là không ạ. Những nội dung đó có thể ảnh hưởng xấu đến em.
 AI: Đúng rồi. Vậy theo em, em nên tiếp tục xem hay đóng ngay trang web đó? Nếu tình trạng vẫn lặp lại thì em nên nhờ ai giúp đỡ?
 HS: Em nên đóng ngay trang web đó và nhờ bố mẹ hoặc thầy cô giúp đỡ nếu vẫn gặp lại.
 AI: Chính xác!, em cần đóng ngay trang web, không tiếp tục truy cập hoặc chia sẻ nội dung đó, đồng thời báo cho bố mẹ, thầy cô hoặc người lớn đáng tin cậy để được hỗ trợ nhé."
HNMU-G7-R0063-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,63,7,Lớp 7,6,Bài 5. Ứng xử trên mạng,"Mục 2, Trang 24 SGK",Các thông tin trên mạng có đáng tin cậy hoàn toàn không?,Thông hiểu (Giải thích sự tin cậy),"Không, vì trên mạng bất kỳ ai cũng có thể đăng tin, dẫn đến có nhiều thông tin sai lệch, tin giả hoặc lừa đảo,","HS: Thầy ơi, các thông tin trên mạng có đáng tin cậy hoàn toàn không ạ?
 AI: Em thử nghĩ xem, theo em có phải bất kỳ ai cũng có thể đăng bài hoặc chia sẻ thông tin lên Internet không?
 HS: Dạ có ạ. Ai cũng đều có thể đăng thông tin lên mạng.
 AI: Vậy nếu ai cũng có thể đăng thông tin thì liệu tất cả thông tin đều chính xác không? Khi đọc thông tin trên mạng, em nên làm gì?
 HS: Em nghĩ là không ạ. Em cần kiểm tra và đối chiếu thông tin từ những nguồn đáng tin cậy trước khi tin hoặc chia sẻ.
 AI: Chính xác! Các thông tin trên mạng không phải lúc nào cũng đáng tin cậy. Chúng ta cần kiểm chứng thông tin bằng cách đối chiếu từ các nguồn uy tín trước khi tin tưởng hoặc chia sẻ."
HNMU-G7-R0064-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,64,7,Lớp 7,7,Bài 5. Ứng xử trên mạng,"Mục 3, Trang 26 SGK",Tác hại lớn nhất của việc dành quá nhiều thời gian cho không gian ảo là gì?,Thông hiểu (Giải thích được tác hại),"Gây ảnh hưởng xấu đến sức khỏe tâm thần, thể chất và làm rạn nứt các mối quan hệ thực tế,.","HS: Em chơi game nhiều chỉ mỏi mắt thôi chứ có hại gì khác đâu thầy?
 AI: Mỏi mắt là về thể chất. Thế còn thời gian em dành cho bố mẹ hay bạn bè ngoài đời thì sao?
 HS: Dạ... em cũng ít nói chuyện với mọi người hơn trước ạ.
 AI: Đó chính là sự ""rạn nứt"" mối quan hệ thực tế đấy. Ngoài ra, nếu thua game em có thấy hay cáu gắt không?
 HS: Dạ có, em hay thấy bực bội lắm ạ.
 AI: Đó là tác động đến ""sức khỏe tâm thần"" mà em cần chú ý nhé."
HNMU-G7-R0065-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 7.xlsx,65,7,Lớp 7,8,Bài 5. Ứng xử trên mạng,"Hoạt động 5, Trang 26 SGK","Em hãy đề xuất một hành động cụ thể để phòng tránh ""bệnh nghiện Internet"" cho bản thân.",Vận dụng (Thực hiện biện pháp phòng ngừa),"Quy định thời gian sử dụng (ví dụ: tối đa 1 giờ/ngày), ưu tiên các hoạt động ngoại khóa, thể thao.","HS: Em cứ cầm điện thoại lên là không bỏ xuống được, làm sao đây thầy?
 AI: Thầy hiểu, mạng xã hội rất cuốn hút. Em thử đặt ra một ""khung giờ vàng"" cho việc dùng máy xem nào? HS: Dạ chắc là em chỉ dùng sau khi làm xong bài tập, khoảng 45 phút thôi ạ. 
 AI: Một ý tưởng hay! Nếu điện thoại báo hết giờ mà em vẫn muốn xem, em sẽ làm gì để ""đánh lạc hướng"" bản thân?
 HS: Dạ em sẽ đi đá bóng hoặc phụ mẹ nấu cơm ạ! 
 AI: Tuyệt vời! Thực hiện đúng như vậy là em đã làm chủ được công nghệ rồi đấy."
