sample_id,source_file,source_row_number,grade,lesson,quality_decision,confidence_score,failure_reasons,blocking_criterion_ids,suggested_reviewer_action,needs_hnmu_review,needs_learning_resource_review,needs_sgv_verification,evidence_fragment_ids,checked_by,checked_at,source_shard
HNMU-G6-R0132-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,132,6,Bài 10: Sơ đồ tư duy,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0133-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,133,6,Bài 10: Sơ đồ tư duy,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0134-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,134,6,Bài 10: Sơ đồ tư duy,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0135-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,135,6,Bài 10: Sơ đồ tư duy,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0136-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,136,6,Bài 10: Sơ đồ tư duy,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0137-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,137,6,Bài 10: Sơ đồ tư duy,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0138-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,138,6,Bài 10: Sơ đồ tư duy,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0139-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,139,6,Bài 10: Sơ đồ tư duy,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0140-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,140,6,Bài 10: Sơ đồ tư duy,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0141-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,141,6,Bài 10: Sơ đồ tư duy,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0170-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,170,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0171-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,171,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0172-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,172,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0173-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,173,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0174-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,174,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0175-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,175,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0176-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,176,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0177-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,177,6,Bài 13: Tìm kiếm và thay thế,need_human_review,0.56,RAW-PED-02: AI đầu có thể đã gợi quá gần đáp án; nên review nhẹ trước khi chuyển đổi.,RAW-PED-02,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0178-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,178,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0179-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,179,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0180-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,180,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0181-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,181,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0182-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,182,6,Bài 13: Tìm kiếm và thay thế,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0183-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,183,6,Bài 13: Tìm kiếm và thay thế,need_human_review,0.52,RAW-CON-04: Hội thoại có vẻ đúng hướng nhưng chưa đủ dấu hiệu từ khóa để tự tin đối chiếu với đáp án.,RAW-CON-04,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0289,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0212-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,212,6,Bài 16: Các cấu trúc điều khiển,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0213-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,213,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0214-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,214,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0215-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,215,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0216-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,216,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0217-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,217,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0218-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,218,6,Bài 16: Các cấu trúc điều khiển,need_human_review,0.55,RAW-CON-05: Mức raw là Thông hiểu nhưng câu hỏi có dạng nhận biết trực tiếp; cần HNMU/UET xác nhận nếu mẫu quan trọng.,RAW-CON-05,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0219-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,219,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0220-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,220,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0221-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,221,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0222-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,222,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0223-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,223,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0224-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,224,6,Bài 16: Các cấu trúc điều khiển,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0225-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,225,6,Bài 16: Các cấu trúc điều khiển,need_human_review,0.57,RAW-CON-05: Mức raw là Vận dụng nhưng câu hỏi không có dấu hiệu thao tác rõ; cần xem lại nhãn Bloom.,RAW-CON-05,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0030-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,30,6,Bài 3. Thông tin trong máy tinh,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0031-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,31,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.56,"RAW-PED-02: AI đầu có thể đã gợi quá gần đáp án; nên review nhẹ trước khi chuyển đổi. | RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-PED-02;RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0032-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,32,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.54,"RAW-PED-02: Lượt AI đầu có nhiều từ khóa của đáp án; cần xem lại có lộ đáp án quá sớm không. | RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-PED-02;RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0033-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,33,6,Bài 3. Thông tin trong máy tinh,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0034-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,34,6,Bài 3. Thông tin trong máy tinh,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0035-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,35,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.55,"RAW-CON-05: Mức raw là Thông hiểu nhưng câu hỏi có dạng nhận biết trực tiếp; cần HNMU/UET xác nhận nếu mẫu quan trọng. | RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-CON-05;RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0036-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,36,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.55,RAW-CON-05: Mức raw là Thông hiểu nhưng câu hỏi có dạng nhận biết trực tiếp; cần HNMU/UET xác nhận nếu mẫu quan trọng.,RAW-CON-05,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0037-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,37,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.52,"RAW-STR-04: Hội thoại khá ngắn (4 lượt, 234 ký tự), vẫn có thể dùng nhưng cần xem lại giá trị sư phạm. | RAW-CON-05: Mức raw là Thông hiểu nhưng câu hỏi có dạng nhận biết trực tiếp; cần HNMU/UET xác nhận nếu mẫu quan trọng. | RAW-PED-04: Hội thoại rất ngắn; cần xem lượt AI có đủ giá trị sư phạm không. | RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-STR-04;RAW-CON-05;RAW-PED-04;RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0038-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,38,6,Bài 3. Thông tin trong máy tinh,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0039-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,39,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.54,"RAW-CON-05: Mức raw là Thông hiểu nhưng câu hỏi có dạng nhận biết trực tiếp; cần HNMU/UET xác nhận nếu mẫu quan trọng. | RAW-PED-02: Lượt AI đầu có nhiều từ khóa của đáp án; cần xem lại có lộ đáp án quá sớm không. | RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-CON-05;RAW-PED-02;RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0040-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,40,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.57,RAW-CON-05: Mức raw là Vận dụng nhưng câu hỏi không có dấu hiệu thao tác rõ; cần xem lại nhãn Bloom.,RAW-CON-05,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0041-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,41,6,Bài 3. Thông tin trong máy tinh,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0042-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,42,6,Bài 3. Thông tin trong máy tinh,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0043-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,43,6,Bài 3. Thông tin trong máy tinh,need_human_review,0.56,RAW-CON-05: Mức raw là Vận dụng nhưng câu hỏi không có dấu hiệu thao tác rõ; cần xem lại nhãn Bloom. | RAW-PED-02: AI đầu có thể đã gợi quá gần đáp án; nên review nhẹ trước khi chuyển đổi.,RAW-CON-05;RAW-PED-02,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0072-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,72,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0073-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,73,6,Bài 6: Mạng thông tin toàn cầu,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0074-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,74,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0075-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,75,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0076-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,76,6,Bài 6: Mạng thông tin toàn cầu,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0077-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,77,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0078-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,78,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.52,RAW-CON-04: Hội thoại có vẻ đúng hướng nhưng chưa đủ dấu hiệu từ khóa để tự tin đối chiếu với đáp án.,RAW-CON-04,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0155,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0079-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,79,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.60,"RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-DUP-04,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0080-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,80,6,Bài 6: Mạng thông tin toàn cầu,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0081-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,81,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.40,"RAW-CON-01: Câu hỏi nói về vùng dữ liệu trên trang tính trong khi metadata ghi Bài 6: Mạng thông tin toàn cầu; cần HNMU/UET xác nhận đây có phải câu ôn tập hợp lệ của SGV hay bị lệch bài. | RAW-CON-02: Đáp án ngắn và có vẻ trả lời câu hỏi, nhưng câu hỏi có nguy cơ lệch bài/vị trí nên cần HNMU/UET xác nhận. | RAW-CON-03: Hội thoại bám câu hỏi trước mắt, nhưng câu hỏi có thể không thuộc đúng bài nên chưa thể kết luận sạch. | RAW-CON-04: Hội thoại dẫn tới đáp án “hình chữ nhật”, nhưng do câu hỏi có nguy cơ lệch bài nên cần xác nhận trước khi chuyển đổi. | RAW-CON-06: Có nguy cơ nội dung không thuộc đúng bài học nên chưa thể loại trừ rủi ro học liệu lệch/bịa. | RAW-CON-07: Câu hỏi nói về vùng dữ liệu trên trang tính trong khi metadata ghi Bài 6: Mạng thông tin toàn cầu; cần HNMU/UET xác nhận đây có phải câu ôn tập hợp lệ của SGV hay bị lệch bài. | RAW-PED-06: Hội thoại trả lời câu hỏi nhưng do câu hỏi có nguy cơ lệch bài nên vẫn cần review. | RAW-DUP-04: Không thấy trùng văn bản, nhưng hội thoại ngắn có thể mang khuôn gợi mở lặp; chỉ nên xem là cảnh báo nhẹ.",RAW-CON-01;RAW-CON-02;RAW-CON-03;RAW-CON-04;RAW-CON-06;RAW-CON-07;RAW-PED-06;RAW-DUP-04,ask_hnmu_uet_review,true,true,true,LM-SGV-TIN6-4918798731#F0155,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0082-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,82,6,Bài 6: Mạng thông tin toàn cầu,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0083-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,83,6,Bài 6: Mạng thông tin toàn cầu,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0084-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,84,6,Bài 6: Mạng thông tin toàn cầu,need_human_review,0.56,RAW-CON-05: Mức raw là Vận dụng nhưng câu hỏi không có dấu hiệu thao tác rõ; cần xem lại nhãn Bloom. | RAW-PED-02: AI đầu có thể đã gợi quá gần đáp án; nên review nhẹ trước khi chuyển đổi.,RAW-CON-05;RAW-PED-02,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0085-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,85,6,Bài 6: Mạng thông tin toàn cầu,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0114-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,114,6,Bài 9: An toàn thông tin trên Internet,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0115-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,115,6,Bài 9: An toàn thông tin trên Internet,need_human_review,0.52,"RAW-CON-05: Mức raw là Nhận biết, trong khi câu hỏi có động từ/yêu cầu có thể cao hơn: “Nêu hai tác hại chính khi sử dụng Internet không an toàn.”.",RAW-CON-05,ask_hnmu_uet_review,true,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0116-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,116,6,Bài 9: An toàn thông tin trên Internet,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0117-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,117,6,Bài 9: An toàn thông tin trên Internet,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G6-R0118-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 6.xlsx,118,6,Bài 9: An toàn thông tin trên Internet,pass,0.64,,,keep,false,true,true,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
