sample_id,review_reason,priority,suggested_question_to_hnmu,related_criterion_ids,evidence_fragment_ids,checked_by,checked_at,shard_id
HNMU-G8-R0142-STT1,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0143-STT2,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0144-STT3,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0145-STT4,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0146-STT5,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0147-STT6,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0148-STT7,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0149-STT8,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0150-STT9,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0151-STT10,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0152-STT11,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0153-STT12,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0154-STT13,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0155-STT14,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0156-STT1,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0168,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0157-STT2,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0158-STT3,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0245,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0159-STT4,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0173,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0160-STT5,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0161-STT6,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0162-STT7,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0163-STT8,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0164-STT9,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0165-STT10,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0166-STT11,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0167-STT12,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0168-STT13,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0169-STT14,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0166,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0170-STT1,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0171-STT2,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0172-STT3,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0173-STT4,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0174-STT5,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0175-STT6,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0176-STT7,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0177-STT8,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0178-STT9,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0179-STT10,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0180-STT11,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0181-STT12,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0182-STT13,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0183-STT14,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0198,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0184-STT1,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0185-STT2,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0186-STT3,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0187-STT4,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0188-STT5,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0189-STT6,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0190-STT7,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0191-STT8,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0192-STT9,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0193-STT10,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0194-STT11,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0195-STT12,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0196-STT13,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0197-STT14,Có tiêu chí specialist còn chưa chắc: RAW-CON-04,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-CON-04,LM-SGK-TIN8-0001#F0221,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_01
HNMU-G8-R0202-STT5,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0207-STT10,Có tiêu chí specialist còn chưa chắc: RAW-PED-02,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-02,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0208-STT11,Có tiêu chí specialist còn chưa chắc: RAW-PED-02,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-02,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0212-STT1,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0224-STT13,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0232-STT7,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0237-STT12,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0244-STT5,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0245-STT6,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0247-STT8,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0254-STT1,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0261-STT8,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0262-STT9,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G8-R0272-STT5,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G9-R0003-STT2,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G9-R0006-STT5,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G9-R0007-STT6,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G9-R0009-STT8,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G9-R0014-STT13,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G9-R0017-STT2,Có tiêu chí specialist còn chưa chắc: RAW-PED-01,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-01,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
HNMU-G9-R0018-STT3,Có tiêu chí trùng/gần trùng cần xác nhận: RAW-DUP-03;RAW-DUP-04,cao,Vui lòng xác nhận các mẫu trùng/gần trùng có cần giữ cả hai hay chỉ giữ một mẫu đại diện.,RAW-DUP-03;RAW-DUP-04,LM-SGK-TIN9-0001#F0015,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_02
