sample_id,source_file,source_row_number,grade,lesson,quality_decision,confidence_score,failure_reasons,blocking_criterion_ids,suggested_reviewer_action,needs_hnmu_review,needs_learning_resource_review,needs_sgv_verification,evidence_fragment_ids,checked_by,checked_at,source_shard
HNMU-G8-R0275-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,275,8,Bài 16,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G8-R0276-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,276,8,Bài 16,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G8-R0277-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,277,8,Bài 16,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G8-R0278-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,278,8,Bài 16,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G8-R0279-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,279,8,Bài 16,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G8-R0280-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,280,8,Bài 16,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G8-R0281-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,281,8,Bài 16,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0002-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,2,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0003-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,3,9,Bài 1: Thế giới kĩ thuật số,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0004-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,4,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0005-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,5,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0006-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,6,9,Bài 1: Thế giới kĩ thuật số,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0007-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,7,9,Bài 1: Thế giới kĩ thuật số,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0008-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,8,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0009-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,9,9,Bài 1: Thế giới kĩ thuật số,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0010-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,10,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0011-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,11,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0012-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,12,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0013-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,13,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0014-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,14,9,Bài 1: Thế giới kĩ thuật số,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0015-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,15,9,Bài 1: Thế giới kĩ thuật số,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0016-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,16,9,Bài 2: Thông tin trong giải quyết vấn đề,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0017-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,17,9,Bài 2: Thông tin trong giải quyết vấn đề,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0018-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,18,9,Bài 2: Thông tin trong giải quyết vấn đề,need_human_review,0.45,RAW-DUP-03: Cần HNMU quyết định giữ mẫu đại diện. | RAW-DUP-04: Cần HNMU/UET xem lại nguy cơ khuôn AI lặp lại.,RAW-DUP-03;RAW-DUP-04,ask_hnmu_uet_review,true,false,false,LM-SGK-TIN9-0001#F0015,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0019-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,19,9,Bài 2: Thông tin trong giải quyết vấn đề,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0020-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,20,9,Bài 2: Thông tin trong giải quyết vấn đề,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0021-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,21,9,Bài 2: Thông tin trong giải quyết vấn đề,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0022-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,22,9,Bài 2: Thông tin trong giải quyết vấn đề,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0023-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,23,9,Bài 2: Thông tin trong giải quyết vấn đề,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0024-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,24,9,Bài 2: Thông tin trong giải quyết vấn đề,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0025-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,25,9,Bài 2: Thông tin trong giải quyết vấn đề,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0026-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,26,9,Bài 2: Thông tin trong giải quyết vấn đề,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0027-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,27,9,Bài 2: Thông tin trong giải quyết vấn đề,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0028-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,28,9,Bài 2: Thông tin trong giải quyết vấn đề,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0029-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,29,9,Bài 2: Thông tin trong giải quyết vấn đề,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0030-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,30,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0031-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,31,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0032-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,32,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ. | RAW-DUP-03: Cần HNMU quyết định giữ mẫu đại diện. | RAW-DUP-04: Cần HNMU/UET xem lại nguy cơ khuôn AI lặp lại.,RAW-PED-01;RAW-DUP-03;RAW-DUP-04,ask_hnmu_uet_review,true,false,false,LM-SGK-TIN9-0001#F0020,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0033-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,33,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0034-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,34,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0035-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,35,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0036-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,36,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0037-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,37,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0038-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,38,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0039-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,39,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0040-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,40,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0041-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,41,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0042-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,42,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0043-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,43,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0044-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,44,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0045-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,45,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0046-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,46,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0047-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,47,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0048-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,48,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0049-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,49,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0050-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,50,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0051-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,51,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0052-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,52,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0053-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,53,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0054-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,54,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0055-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,55,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0056-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,56,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0057-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,57,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0058-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,58,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0059-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,59,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0060-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,60,9,Bài 5: Tìm hiểu phần mềm mô phỏng,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0061-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,61,9,Bài 5: Tìm hiểu phần mềm mô phỏng,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0062-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,62,9,Bài 5: Tìm hiểu phần mềm mô phỏng,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0063-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,63,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0064-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,64,9,Bài 5: Tìm hiểu phần mềm mô phỏng,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0065-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,65,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0066-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,66,9,Bài 5: Tìm hiểu phần mềm mô phỏng,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0067-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,67,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0068-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,68,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0069-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,69,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0070-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,70,9,Bài 5: Tìm hiểu phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0071-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,71,9,Bài 5: Tìm hiểu phần mềm mô phỏng,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0072-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,72,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0073-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,73,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0074-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,74,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0075-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,75,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0076-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,76,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0077-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,77,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,need_human_review,0.45,RAW-PED-01: Cần HNMU xem lại cách hỗ trợ.,RAW-PED-01,ask_hnmu_uet_review,true,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
HNMU-G9-R0078-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,78,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,pass,0.78,,,keep,false,false,false,,orchestrator-canonical-quality-decision-label-sync,2026-07-20T00:00:00+07:00,shard_02
