sample_id,suggested_quality_decision,confidence_score,main_failure_reasons,needs_hnmu_review,needs_learning_resource_review,needs_sgv_verification,source_checklist_rows,checked_by,checked_at,shard_id
HNMU-G8-R0156-STT1,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0157-STT2,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0158-STT3,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0159-STT4,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0160-STT5,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0161-STT6,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0162-STT7,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0163-STT8,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0164-STT9,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0165-STT10,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0166-STT11,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0167-STT12,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0168-STT13,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0169-STT14,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0170-STT1,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0171-STT2,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0172-STT3,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0173-STT4,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0174-STT5,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0175-STT6,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0176-STT7,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0177-STT8,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0178-STT9,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0179-STT10,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0180-STT11,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0181-STT12,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0182-STT13,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0183-STT14,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0184-STT1,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0185-STT2,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0186-STT3,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0187-STT4,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0188-STT5,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0189-STT6,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0190-STT7,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0191-STT8,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0192-STT9,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0193-STT10,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0194-STT11,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0195-STT12,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0196-STT13,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0197-STT14,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0198-STT1,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0199-STT2,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0200-STT3,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0201-STT4,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0202-STT5,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0203-STT6,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0204-STT7,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0205-STT8,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0206-STT9,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0207-STT10,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0208-STT11,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0209-STT12,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0210-STT13,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0211-STT14,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0212-STT1,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0213-STT2,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0214-STT3,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0215-STT4,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0216-STT5,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0217-STT6,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0218-STT7,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0219-STT8,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0220-STT9,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0221-STT10,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0222-STT11,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0223-STT12,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0224-STT13,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0225-STT14,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0226-STT1,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0227-STT2,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0228-STT3,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0229-STT4,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0230-STT5,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0231-STT6,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0232-STT7,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0233-STT8,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0234-STT9,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0235-STT10,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0236-STT11,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0237-STT12,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0238-STT13,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0239-STT14,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0240-STT1,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0241-STT2,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0242-STT3,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0243-STT4,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0244-STT5,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0245-STT6,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0246-STT7,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0247-STT8,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0248-STT9,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0249-STT10,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0250-STT11,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
HNMU-G8-R0251-STT12,keep,0.80,"Không có lỗi chặn; evidence SGK/SGV khớp, hội thoại và cấu trúc ổn.",false,false,false,,hnmu-dialogue-auditor(shard-02-grade8-9),2026-07-18T21:00:00+07:00,shard_02
