sample_id,review_reason,priority,suggested_question_to_hnmu,related_criterion_ids,evidence_fragment_ids,checked_by,checked_at,shard_id
HNMU-G8-R0117-STT4,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0118-STT5,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0119-STT6,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0120-STT7,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0121-STT8,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0122-STT9,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0123-STT10,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0124-STT11,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0125-STT12,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0126-STT13,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0127-STT14,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0128-STT1,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0129-STT2,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0130-STT3,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0131-STT4,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0132-STT5,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0133-STT6,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0134-STT7,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0135-STT8,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0136-STT9,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0137-STT10,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0138-STT11,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0139-STT12,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0140-STT13,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0141-STT14,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0142-STT1,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0143-STT2,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0144-STT3,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0145-STT4,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0146-STT5,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0147-STT6,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0148-STT7,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0149-STT8,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0150-STT9,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0151-STT10,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0152-STT11,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0153-STT12,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0154-STT13,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0155-STT14,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,cao,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0156-STT1,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0168,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0157-STT2,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0158-STT3,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0245,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0159-STT4,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0173,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0160-STT5,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0161-STT6,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0162-STT7,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0163-STT8,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0164-STT9,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0165-STT10,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0166-STT11,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0167-STT12,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0168-STT13,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0169-STT14,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0166,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0170-STT1,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0171-STT2,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0172-STT3,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0173-STT4,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0174-STT5,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
HNMU-G8-R0175-STT6,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,trung bình,Vui lòng xác nhận fragment học liệu và lượt hội thoại này có phải bản chép đúng hay cần sửa ký hiệu/nhãn hay không?,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,LM-SGK-TIN8-0001#F0198,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00,shard_01
