sample_id,grade,lesson,position,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G9-R0017-STT2,9,Bài 2: Thông tin trong giải quyết vấn đề,Mục 1. a (Tr. 9 SGK),LM-SGK-TIN9-0001#F0017,SGK,Bài 2. Thông tin trong giải quyết vấn đề,11,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G9-R0018-STT3,9,Bài 2: Thông tin trong giải quyết vấn đề,Mục 1. c (Tr. 9 SGK),LM-SGK-TIN9-0001#F0015,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G9-R0019-STT4,9,Bài 2: Thông tin trong giải quyết vấn đề,Mục 1. d (Tr. 9 SGK),LM-SGK-TIN9-0001#F0015,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G9-R0020-STT5,9,Bài 2: Thông tin trong giải quyết vấn đề,Mục 1. Kiến thức mới (Tr. 9 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0021-STT6,9,Bài 2: Thông tin trong giải quyết vấn đề,Mục 2 (Tr. 11 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0022-STT7,9,Bài 2: Thông tin trong giải quyết vấn đề,Mục 1. b (Tr. 9 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0023-STT8,9,Bài 2: Thông tin trong giải quyết vấn đề,Mục 2 (Tr. 11 SGK),LM-SGK-TIN9-0001#F0015,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0024-STT9,9,Bài 2: Thông tin trong giải quyết vấn đề,Câu hỏi 2 (Tr. 13 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0025-STT10,9,Bài 2: Thông tin trong giải quyết vấn đề,Luyện tập (Tr. 11 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0026-STT11,9,Bài 2: Thông tin trong giải quyết vấn đề,Câu hỏi c (Tr. 11 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0027-STT12,9,Bài 2: Thông tin trong giải quyết vấn đề,Nhiệm vụ 1 (Tr. 12 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0028-STT13,9,Bài 2: Thông tin trong giải quyết vấn đề,Nhiệm vụ 2 (Tr. 14 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0029-STT14,9,Bài 2: Thông tin trong giải quyết vấn đề,Vận dụng (Tr. 14 SGK),LM-SGK-TIN9-0001#F0016,SGK,Bài 2. Thông tin trong giải quyết vấn đề,10,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_2/tin_9_bai_2.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0030-STT1,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Mục 1. a (Tr. 9 SGK),LM-SGK-TIN9-0001#F0028,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,14,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0031-STT2,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Mục 1. a (Tr. 9 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0032-STT3,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Mục 1. c (Tr. 10 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0033-STT4,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Mục 2 (Tr. 13 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0034-STT5,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Mục 2 (Tr. 11 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0035-STT6,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Mục 2 (Tr. 11 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0036-STT7,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Mục 1. b (Tr. 9 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0037-STT8,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Hoạt động 1 (Tr. 12 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0038-STT9,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Câu hỏi 2 (Tr. 13 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0039-STT10,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,SGV Tr. 27,LM-SGV-TIN9-4923777498#F0095,SGV,Bài 3. THỰC HÀNH: ĐÁNH GIÁ CHẤT LƯỢNG THÔNG TIN,29,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_3/sgv_tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0040-STT11,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Vận dụng (Tr. 11 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0041-STT12,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Nhiệm vụ 1 (Tr. 12 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0042-STT13,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Nhiệm vụ 2 (Tr. 14 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0043-STT14,9,Bài 3: Thực hành: Đánh giá chất lượng thông tin,Vận dụng (Tr. 14 SGK),LM-SGK-TIN9-0001#F0020,SGK,Bài 3. Thực hành: Đánh giá chất lượng thông tin,12,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_3/tin_9_bai_3.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0044-STT1,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Mục 1. a (Tr. 15 SGK),LM-SGK-TIN9-0001#F0038,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,18,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0045-STT2,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Mục 1. b (Tr. 16 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0046-STT3,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Mục 2. a (Tr. 17 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0047-STT4,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Hoạt động 3 (Tr. 18 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0048-STT5,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Mục 2. b (Tr. 17 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0049-STT6,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Hoạt động 1 (Tr. 15 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0050-STT7,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Câu hỏi 1 (Tr. 17 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0051-STT8,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Mục 2 (Tr. 17 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0052-STT9,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Hình 4.2 (Tr. 16 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0053-STT10,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Câu hỏi 2 (Tr. 17 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0054-STT11,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Luyện tập 2 (Tr. 19 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0055-STT12,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Vận dụng (Tr. 19 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0056-STT13,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,SGV Tr. 32,LM-SGV-TIN9-4923777498#F0107,SGV,Bài 4. MỘT SỐ VẤN ĐỀ PHÁP LÝ VỀ SỬ DỤNG DỊCH VỤ INTERNET,31,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_4/sgv_tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0057-STT14,9,Bài 4: Một số vấn đề pháp lý về sử dụng dịch vụ Internet,Vận dụng (Tr. 19 SGK),LM-SGK-TIN9-0001#F0035,SGK,Bài 4. Một số vấn đề pháp lí về sử dụng dịch vụ Internet,17,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_4/tin_9_bai_4.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0058-STT1,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 1 (Tr. 20 SGK),LM-SGK-TIN9-0001#F0043,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,20,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G9-R0059-STT2,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 1 (Tr. 20 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0060-STT3,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 1 (Tr. 20 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0061-STT4,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Hoạt động 2 (Tr. 21 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0062-STT5,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 1 (Tr. 20 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0063-STT6,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 1 (Tr. 20 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0064-STT7,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Câu hỏi 2 (Tr. 21 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0065-STT8,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 2 (Tr. 21 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0066-STT9,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 1 (Tr. 20 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0067-STT10,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Mục 1 (SGV Tr. 36),LM-SGV-TIN9-4923777498#F0128,SGV,Bài 5. TÌM HIỂU PHẦN MỀM MÔ PHỎNG,35,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_5/sgv_tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0068-STT11,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Luyện tập (Tr. 22 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0069-STT12,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Vận dụng (Tr. 22 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0070-STT13,9,Bài 5: Tìm hiểu phần mềm mô phỏng,SGV Tr. 43,LM-SGV-TIN9-4923777498#F0128,SGV,Bài 5. TÌM HIỂU PHẦN MỀM MÔ PHỎNG,35,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_5/sgv_tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0071-STT14,9,Bài 5: Tìm hiểu phần mềm mô phỏng,Vận dụng (Tr. 22 SGK),LM-SGK-TIN9-0001#F0045,SGK,Bài 5. Tìm hiểu phần mềm mô phỏng,21,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_5/tin_9_bai_5.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0072-STT1,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Hoạt động 1 (Tr. 23 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0073-STT2,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Nhiệm vụ 2 (Tr. 25 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0074-STT3,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Mục 2. b (Tr. 25 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0075-STT4,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Hoạt động 1 (Tr. 23 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0076-STT5,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Nhiệm vụ 1 (Tr. 23 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0077-STT6,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Hoạt động 2 (Tr. 25 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0078-STT7,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Nhiệm vụ 1 (Tr. 23 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0079-STT8,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Nhiệm vụ 2 (Tr. 25 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0080-STT9,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,SGV Tr. 27,LM-SGV-TIN9-4923777498#F0149,SGV,Bài 6. THỰC HÀNH: KHAI THÁC PHẦN MỀM MÔ PHỎNG,39,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_6/sgv_tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0081-STT10,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Nhiệm vụ 1 (Tr. 24 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0082-STT11,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Luyện tập (Tr. 26 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0083-STT12,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Vận dụng (Tr. 26 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0084-STT13,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Nhiệm vụ 2 (Tr. 25 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0085-STT14,9,Bài 6: Thực hành: Khai thác phần mềm mô phỏng,Nhiệm vụ 1 (Tr. 24 SGK),LM-SGK-TIN9-0001#F0049,SGK,Bài 6. Thực hành: Khai thác phần mềm mô phỏng,23,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_6/tin_9_bai_6.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
