sample_id,source_file,source_row_number,grade,grade_label,stt,lesson,position,question,bloom_level,answer_sgv,dialogue,lesson_code,canonical_topic_id,canonical_topic_label,canonical_lesson_id,canonical_lesson_label,registry_status,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G9-R0225-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,225,9,Lớp 9,14,[11b]: Thực hành Dựng video theo kịch bản,Vận dụng (Tr. 68),"Biên tập hoàn chỉnh video dự án ""MyVideo"" bằng cách kết hợp nhiều chức năng: hiệu ứng, bộ lọc, âm thanh, phụ đề.",Vận dụng,"Mở MyVideo -> Lên kịch bản cá nhân -> Lần lượt áp dụng Text (Mở đầu), Filters (chỉnh màu), 3D (nhấn mạnh), Background music -> Play kiểm tra -> Done.","HS: Yêu cầu Vận dụng cuối cùng là hoàn thiện dự án ""MyVideo"" em tự làm từ bài trước. Em có nên thêm tất cả mọi hiệu ứng vào không ạ?
AI: Một video đẹp là một video hài hoà, không phải là ""nồi lẩu thập cẩm"". Em định làm ""MyVideo"" về chủ đề gì?
HS: Video về chuyến đi dã ngoại của lớp em ạ.
AI: Chủ đề rất vui vẻ! Vậy ta lên kế hoạch nhé. 1. Thẻ tiêu đề ở đầu (Text), em sẽ ghi chữ gì?
HS: Em sẽ ghi ""Chuyến dã ngoại nhớ đời - Lớp 9A"". Em chọn hiệu ứng chữ ""Adventure"" cho năng động.
AI: Tuyệt. 2. Với các bức ảnh chụp ngoài trời hơi tối, em dùng tính năng gì?
HS: Em dùng Filters, chọn bộ lọc làm sáng và ấm màu lên như Arcade.
AI: 3. Ở bức ảnh cả lớp đang cười đùa, em muốn chèn một hiệu ứng 3D gì cho thú vị?
HS: Em sẽ tìm hiệu ứng bong bóng bay (Balloons) hoặc hoa giấy (Confetti) chèn vào góc ảnh.
AI: Rất sáng tạo! Cuối cùng, 4. Nhạc nền. Một chuyến dã ngoại sẽ hợp với loại nhạc nào?
HS: Một bản nhạc nhịp điệu nhanh, vui tươi ạ. Em sẽ dùng Background music để tự động lồng nhạc cho cả video.
AI: Em đã có một kịch bản hậu kì xuất sắc! Hãy áp dụng tuần tự 4 bước đó. AI tin video của em sẽ được cô giáo cho điểm cao nhất lớp.
HS: Kế hoạch rõ ràng quá, em làm một loáng là xong. Cảm ơn AI rất nhiều!",11B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B11B,Thực hành: Dựng video theo kịch bản,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0274,SGV,Bài 11B. THỰC HÀNH: DỰNG VIDEO THEO KỊCH BẢN,73,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_11b/sgv_tin_9_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0226-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,226,9,Lớp 9,1,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),Nêu vị trí và tên nút lệnh để thêm tệp âm thanh thuyết minh (đã ghi âm) vào đoạn video.,Nhận biết,"Nháy chuột chọn nút ""Custom audio"" ở góc trên, bên phải màn hình.","HS: AI ơi, em có file ghi âm giọng đọc của em, làm sao ghép vào video đây?
AI: Chào em. Em còn nhớ bài trước ta dùng nút gì để chèn nhạc nền tự động không?
HS: Dạ là nút Background music ạ.
AI: Tốt. Nhưng giọng đọc của em không phải nhạc nền chung, mà là âm thanh tuỳ biến. Kế bên nút Background music có nút nào khác?
HS: Có nút ""Custom audio"" ạ.
AI: Chính xác. Theo em, tại sao lại dùng ""Custom audio"" cho giọng đọc?
HS: Chắc vì nó cho phép mình tự do chọn vị trí phát âm thanh, chứ không tự động chạy từ đầu đến cuối như nhạc nền.
AI: Suy luận cực kì sắc bén! Em nháy vào nút đó để chọn file ghi âm của mình nhé.
HS: Em đã chọn được file và chèn vào thành công rồi ạ!",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0227-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,227,9,Lớp 9,2,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 71),Nêu nút lệnh dùng để chia một đoạn video thành hai đoạn nhỏ.,Nhận biết,"Chọn đoạn video cần chia, nháy chuột chọn lệnh ""Split"".","HS: Thầy AI ơi, em lỡ quay một đoạn video dài 1 phút, nhưng em muốn ngắt nó làm 2 nửa để chèn một bức ảnh vào giữa. Làm sao bây giờ?
AI: Để nhét ảnh vào giữa, ta phải ""chặt"" đoạn video đó ra làm hai. Đầu tiên, em hãy chọn đoạn video đó dưới bàn dựng.
HS: Em nháy chuột chọn nó rồi ạ.
AI: Trên thanh công cụ, em tìm xem nút nào có nghĩa tiếng Anh là ""chia cắt"" hoặc ""chẻ ra""?
HS: Có nút Trim (cắt bớt) và nút Split. Em nghĩ là Split ạ.
AI: Rất thông minh! Trim là cắt gọt đầu đuôi, còn Split là xẻ làm đôi. Em thử bấm vào Split xem.
HS: Cửa sổ Split mở ra rồi ạ. Có một con chạy trên thanh thời gian.
AI: Em kéo con chạy đó đến đúng giây em muốn cắt đôi, rồi ấn Done nhé.
HS: Wow, video 1 phút đã biến thành 2 clip nhỏ. Em chèn ảnh vào giữa được rồi!",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0228-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,228,9,Lớp 9,3,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),Nêu thao tác để khắc phục tình trạng video khi đưa vào phần mềm bị ngược hoặc nằm ngang.,Nhận biết,"Sử dụng chức năng ""Rotate"" (Xoay) của phần mềm để xoay video.","HS: AI cứu em với, video em quay bằng điện thoại, lúc xem trên máy tính thì bình thường, cho vào phần mềm thì bị quay ngược 90 độ.
AI: Lỗi này rất phổ biến do cảm biến xoay của điện thoại đấy. Đừng lo. Khi một bức tranh bị treo ngược, em sẽ làm gì?
HS: Em sẽ dùng tay xoay nó lại cho đúng chiều ạ.
AI: Trong phần mềm cũng có cái ""tay"" để xoay. Em tìm nút nào tên là ""Rotate"" hoặc có biểu tượng mũi tên uốn cong.
HS: Dạ em thấy nút Rotate trên thanh công cụ rồi. Em bấm thử nhé.
AI: Mỗi lần bấm nó sẽ xoay bao nhiêu độ em biết không?
HS: Em vừa bấm 1 lần, nó xoay 90 độ theo chiều kim đồng hồ ạ. Em phải bấm 3 lần nó mới thẳng lại.
AI: Rất chính xác! Em có thể dùng phím tắt Ctrl + R để thao tác nhanh hơn đấy.
HS: Hay quá, phím tắt giúp em sửa video ngược chỉ trong 1 giây!",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGK-TIN9-0001#F0223,SGK,Bài 12B. Hoàn thành việc dựng video,,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_12b/tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G9-R0229-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,229,9,Lớp 9,4,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 72),Nhận biết cách mở chức năng áp dụng mẫu định dạng thiết kế sẵn (Themes) cho video.,Nhận biết,"Nháy chuột chọn dấu 3 chấm (...) ở góc trên, bên phải màn hình làm việc -> Chọn Themes.","HS: Yêu cầu 4 của bài thực hành bảo ""Sử dụng mẫu định dạng (Themes)"". Nút Themes trốn ở đâu mà em tìm dọc thanh công cụ không thấy ạ?
AI: Có những nút ít dùng hơn sẽ được phần mềm gom vào một menu ẩn. Em nhìn lên góc cao nhất bên phải, có biểu tượng nào gợi ý sự ""Mở rộng"" không?
HS: Em thấy có nút hình 3 dấu chấm (...) ạ.
AI: Đúng rồi, nút đó thường có nghĩa là ""See more"" (Xem thêm). Em nháy chuột vào đó đi.
HS: Nó hiện ra một danh sách dài, à em thấy chữ ""Themes"" có hình đám mây rồi!
AI: Tuyệt. Em click vào đó. Có các chủ đề như Adventure, Classic, Joy... Em định chọn mẫu nào?
HS: Em chọn ""Joy"". Ôi, chữ và hiệu ứng màu sắc của cả video tự động thay đổi đồng bộ theo một kiểu rất tươi vui ạ.
AI: Đó chính là sức mạnh của Themes. Em đã biết cách khai phá menu ẩn rồi đó.
HS: Em cảm ơn AI, thiết kế video giờ đơn giản hơn hẳn!",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0230-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,230,9,Lớp 9,5,[12b]: Hoàn thành việc dựng video,Mục 1 (Tr. 69),"Phân biệt sự khác nhau giữa chức năng ""Background music"" và ""Custom audio"".",Thông hiểu,"Background music: tự động điều chỉnh độ dài khớp với toàn bộ video. Custom audio: cho phép chèn âm thanh (nhạc, ghi âm) vào từng đoạn nhỏ, chỉ định điểm bắt đầu và kết thúc tuỳ ý.","HS: Em vẫn chưa rạch ròi được khi nào dùng ""Background music"", khi nào dùng ""Custom audio"" AI ạ.
AI: Hãy tưởng tượng em đang xem một bản tin thời sự. Tiếng nhạc dạo dồn dập chạy từ đầu đến cuối bản tin là loại nào?
HS: Nó chạy suốt video thì chắc chắn là ""Background music"" ạ.
AI: Chuẩn. Nhưng trong bản tin đó, thỉnh thoảng có tiếng của phóng viên ở hiện trường cất lên. Tiếng phóng viên đó chèn qua công cụ nào?
HS: Phóng viên chỉ nói một đoạn ngắn thôi, vậy là dùng ""Custom audio"".
AI: Tuyệt vời. Vậy nếu em kéo thả 3 video nhỏ vào bàn dựng, Background music sẽ xử lí nhạc thế nào?
HS: Nó tự động trải đều nhạc lên cả 3 video đó.
AI: Còn Custom audio?
HS: Em có thể chỉ định âm thanh chỉ phát ở video số 2, số 1 và 3 không có tiếng.
AI: Em phân biệt cực kì sắc sảo! Một đạo diễn sẽ luôn biết cách phối hợp cả 2 công cụ này.",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0231-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,231,9,Lớp 9,6,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 70),"Giải thích tác dụng của hiệu ứng ""Fade in"" và ""Fade out"" khi thiết lập âm thanh.",Thông hiểu,"""Fade in"" làm âm thanh lớn dần lên lúc bắt đầu, ""Fade out"" làm âm thanh nhỏ dần đi lúc kết thúc, giúp video không bị thay đổi âm lượng đột ngột, gây chói tai.","HS: Khi em chèn đoạn ghi âm bằng Custom audio, tiếng của em bị cất lên đột ngột quá. Có cách nào cho nó tự nhiên hơn không?
AI: Có một kĩ thuật trong âm thanh gọi là ""Fade"". Em nhìn vào bảng tùy chỉnh âm thanh xem có ô nào tên là Fade in hay Fade out không?
HS: Dạ có hai ô vuông cho phép đánh dấu tích vào ạ.
AI: ""Fade in"" có nghĩa là ""hiện dần vào"", ""Fade out"" là ""mờ dần ra"". Khi em tích vào Fade in, âm thanh đầu clip sẽ thế nào?
HS: Em đoán là nó sẽ bắt đầu từ âm lượng 0 rồi to dần lên mức bình thường.
AI: Hoàn toàn chính xác. Điều này giúp khán giả không bị giật mình. Còn Fade out thì sao?
HS: Khi hết clip, tiếng sẽ nhỏ dần đi chứ không bị ngắt cái ""bụp"" một phát.
AI: Rất chuẩn. Đặc biệt khi em cắt (Split) một đoạn nhạc ở giữa bài hát, Fade out là cứu cánh tuyệt vời để nó không bị lửng lơ. Thử ngay nhé!
HS: Em tích vào cả 2 ô rồi, giọng của em xuất hiện và kết thúc rất mượt mà. Kĩ thuật này hay quá!",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0232-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,232,9,Lớp 9,7,[12b]: Hoàn thành việc dựng video,Sinh thêm (Tr. 70),Em hãy vận dụng công cụ Speed để thay đổi tốc độ phát của một đoạn video trong phần mềm. (Sinh thêm theo yêu cầu).,Vận dụng,Chọn đoạn video dưới Storyboard -> Nháy nút Speed (biểu tượng đồng hồ) -> Kéo thanh trượt sang trái (Slow) hoặc phải (Fast).,"HS: Thầy AI ơi, em có một đoạn video quay cảnh đánh cầu lông. Em muốn làm hiệu ứng quay chậm (Slow motion) giống trên tivi thì phần mềm có làm được không?
AI: Chắc chắn là được! Để thay đổi tốc độ, ta dùng công cụ ""Speed"". Đầu tiên, em hãy chọn đoạn video đánh cầu lông ở dưới bàn dựng.
HS: Xong ạ. Trên thanh công cụ em thấy nút ""Speed"" có biểu tượng cái đồng hồ tốc độ rồi. Em click vào đó.
AI: Rất tốt. Cửa sổ Speed hiện ra với một thanh trượt. Điểm ở giữa ghi là ""Normal"" (Bình thường). Để làm chậm, em kéo sang trái hay phải?
HS: Em kéo về phía bên trái (chữ Slow) ạ. Em để ở mức 0.5x.
AI: Chuẩn luôn! Mức 0.5x nghĩa là video sẽ chạy với tốc độ bằng một nửa bình thường. Em hãy Play thử xem.
HS: Cú đập cầu chạy chậm lại trông rất sắc nét và điện ảnh! Vậy nếu em kéo sang phải (Fast) thì nó sẽ biến thành tua nhanh đúng không AI?
AI: Chính xác! Fast motion (tua nhanh) rất hợp cho các video làm mây trôi hay đường phố xe chạy. Em hãy nắm vững công cụ này để video thêm sáng tạo nhé.
HS: Vâng ạ, công cụ này dễ dùng mà hiệu quả cao quá!",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0233-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,233,9,Lớp 9,8,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 71),Giải thích mục đích của việc sử dụng công cụ Split (Phân chia video) trong quá trình dựng phim.,Thông hiểu,"Dùng để cắt bỏ đoạn video lỗi ở giữa, chèn thêm hình ảnh/hiệu ứng/chữ vào giữa một video dài, hoặc tách một video ra áp dụng các hiệu ứng khác nhau cho từng phần.","HS: Em thấy nút Split để chia nhỏ video. Nhưng chia ra rồi nó vẫn chiếu y hệt nhau, thế chia làm gì cho mất công ạ?
AI: Một thắc mắc rất hợp lí! Giả sử em quay video bạn em vừa hát vừa múa dài 2 phút. Phút đầu bạn hát, phút sau bạn múa. Em muốn chèn chữ ""Phần 1: Hát"" và ""Phần 2: Múa"" thì sao?
HS: Em thêm Text vào thôi ạ.
AI: Nhưng nếu để nguyên 1 clip dài, khi em chèn Text, chữ sẽ hiện trên toàn bộ clip. Em có muốn chữ ""Phần 1: Hát"" hiện cả lúc bạn đang múa không?
HS: Ồ, không ạ. Vậy em phải dùng Split cắt clip làm đôi ở phút thứ 1!
AI: Quá thông minh! Khi tách làm 2 clip riêng biệt, em có thể làm gì với clip 1 mà không ảnh hưởng đến clip 2?
HS: Em có thể chèn Text riêng, đổi Filter riêng, cho clip 1 chạy nhanh chậm tuỳ ý mà clip 2 vẫn bình thường.
AI: Đúng vậy. Split giúp chia nhỏ đối tượng để em có thể áp dụng các hiệu ứng độc lập. Giờ thì em thấy Split lợi hại chưa?
HS: Rất lợi hại ạ! Nó giúp việc biên tập chi tiết và linh hoạt hơn rất nhiều.",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0234-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,234,9,Lớp 9,9,[12b]: Hoàn thành việc dựng video,Mục 2 (Tr. 72),"Giải thích sự khác biệt cơ bản giữa việc chọn ""Duplicate project"" và ""Back up project"".",Thông hiểu,"Duplicate (Tạo bản sao) chỉ tạo thêm một dự án mới trên cùng máy tính đó để thử nghiệm. Back up (Dự phòng) sẽ nén toàn bộ dữ liệu (ảnh, video) thành một tệp (.vbp) để copy mang sang máy khác tiếp tục chỉnh sửa.","HS: Ở cuối bài có yêu cầu Duplicate project và Back up project. Hai cái này cùng tạo ra bản sao, em dùng cái nào cũng được đúng không AI?
AI: Khoan đã, mục đích sử dụng của chúng khác hẳn nhau đấy. Nếu em muốn thử đổi toàn bộ màu video sang trắng đen, nhưng sợ làm hỏng bản gốc, em sẽ dùng tính năng nào?
HS: Em sẽ dùng Duplicate (nhân bản) để tạo một bản nháp, sửa thoải mái trên đó.
AI: Hoàn toàn chính xác! Bản Duplicate đó vẫn nằm trên máy tính của em. Nhưng ngày mai, em phải mang dự án này lên phòng máy trường để làm chung với nhóm. Em copy file Duplicate vào USB mang đi được không?
HS: Được chứ ạ?
AI: Nếu em chỉ mang cái tên dự án đi mà không copy theo các file ảnh, nhạc đang lưu rải rác trên máy tính em, thì lên trường máy sẽ báo lỗi ""Missing files"" (Mất file). Để tránh việc đó, ta dùng tính năng gì?
HS: À, em hiểu rồi! Phải dùng ""Back up project"".
AI: Đúng! Back up sẽ gom TẤT CẢ hình ảnh, âm thanh, hiệu ứng vào một tệp duy nhất đuôi .vbp. Cầm tệp này cắm vào máy nào mở lên cũng làm tiếp được. Em nhớ sự khác biệt này chưa?
HS: Nhớ in sâu luôn ạ! Duplicate là bản nháp tại chỗ, Backup là đóng gói mang đi. Cảm ơn AI nhiều!",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0235-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,235,9,Lớp 9,10,[12b]: Hoàn thành việc dựng video,Thực hành (Tr. 70),Thực hiện thao tác đưa một tệp âm thanh (ThuyetMinh.wav) vào đúng vị trí bức ảnh thứ 2 trong bàn dựng.,Vận dụng,Chọn ảnh 2 -> Nháy Custom audio -> Add audio file -> Chọn ThuyetMinh.wav -> Kéo thanh trượt của đoạn âm thanh khớp với ảnh 2 -> Done.,"HS: Em đang bị kẹt ở Nhiệm vụ 1. Yêu cầu chèn âm thanh ""ThuyetMinh-DuAn.wav"" vào video. Em vào Custom Audio và Add file xong rồi, nhưng tiếng nó chạy loạn xạ.
AI: Bình tĩnh nào, mình giải quyết từng bước nhé. Em muốn tiếng thuyết minh đó vang lên ở lúc nào trong video?
HS: Em muốn nó bắt đầu nói khi chuyển sang bức ảnh thứ 3 (cảnh lớp học) ạ.
AI: Tuyệt. Trong cửa sổ Custom Audio, em có thấy hình ảnh các phân cảnh video của em đang xếp thành hàng ngang không?
HS: Có ạ, em thấy ảnh 1, ảnh 2, rồi đến ảnh 3.
AI: Bên dưới hàng ảnh đó là một thanh có màu (biểu diễn đoạn âm thanh em vừa chèn). Mặc định nó nằm ở đâu?
HS: Mặc định nó nằm tít ở đầu video (dưới ảnh 1).
AI: Đó là lí do âm thanh phát không đúng chỗ. Em hãy nhấn giữ chuột trái vào cái thanh âm thanh đó, và kéo nó trượt sang phải.
HS: (Thực hành)... Em kéo nó nằm ngay dưới bức ảnh thứ 3 rồi ạ.
AI: Bây giờ em Play thử xem, lời thuyết minh đã khớp với cảnh lớp học chưa?
HS: Quá khớp luôn AI ơi! Kéo thả trực quan thế này dễ hình dung thật. Em bấm Done đây ạ.",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0236-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,236,9,Lớp 9,11,[12b]: Hoàn thành việc dựng video,Thực hành (Tr. 71),Thực hiện thao tác chia (Split) một đoạn video dài 7 giây thành hai đoạn: đoạn đầu 4 giây và đoạn sau 3 giây.,Vận dụng,Chọn đoạn video 7s -> Nhấn Split -> Kéo con chạy trên thanh thời gian đến mốc 4.0 giây -> Nhấn Done.,"HS: Em đang làm Nhiệm vụ 2: Phân chia video. Đề bài yêu cầu cắt clip 7 giây thành 4 giây và 3 giây. Em mở Split rồi nhưng cắt nhầm suốt.
AI: Lỗi cắt nhầm thời gian rất hay gặp. Trong cửa sổ Split, em thấy thanh ngang hiển thị thời gian chứ?
HS: Dạ vâng, có một nút tròn trên thanh trượt và hình ảnh preview ở trên.
AI: Đúng. Khi em kéo nút tròn đó, em nhìn sang cạnh hình preview hoặc trên chính nút tròn, có con số nào đang nhảy không?
HS: À, em thấy có số nhảy từ 1.0, 2.5, 3.2... Nó báo thời gian!
AI: Chính xác. Đó là điểm cắt của em. Em cần đoạn đầu dài mấy giây?
HS: Dạ 4 giây. Vậy em kéo nút tròn đó cho số hiển thị thành 4.0 là được phải không AI?
AI: Hoàn toàn đúng. Em hãy thao tác cẩn thận, kéo đến mốc 4.0. Nếu quá tay thì dùng phím mũi tên trái/phải trên bàn phím để chỉnh từng li một.
HS: Mẹo dùng phím mũi tên hay quá! Em nhích đến đúng 4.0 rồi ấn Done. Video đã chia làm 2 mảnh hoàn hảo. Trăm hay không bằng tay quen!
AI: Chúc mừng em. Kĩ năng biên tập của em ngày càng tỉ mỉ và chuyên nghiệp.",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0237-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,237,9,Lớp 9,12,[12b]: Hoàn thành việc dựng video,Thực hành (Tr. 72),Thực hiện sao chép (Duplicate) dự án để tạo thành một bản sao dự phòng trên máy tính.,Vận dụng,Nháy chuột chọn dấu 3 chấm (...) góc phải trên -> Chọn Duplicate project -> Đặt tên cho bản sao -> OK.,"HS: Ở Nhiệm vụ 5, SGK bảo phải tạo bản sao dự án. Em có thể ra ngoài màn hình máy tính, copy paste file được không AI?
AI: Ý tưởng của em rất thực tế. Nhưng Video Editor quản lí dự án bên trong phần mềm, em không thể tìm thấy file gốc ngoài Desktop đâu. Mình phải dùng tính năng bên trong ứng dụng.
HS: Vậy em phải bấm vào đâu ạ?
AI: Em hãy mở menu tổng (nút 3 dấu chấm ở góc trên bên phải). Đọc kĩ từ trên xuống dưới xem có dòng nào mang nghĩa là ""Nhân bản"" không?
HS: Dòng đầu tiên là ""Duplicate project"" ạ.
AI: Chính xác! Em nháy vào đó. Nó sẽ hỏi em điều gì?
HS: Nó hiện ra một bảng yêu cầu nhập tên. Mặc định nó ghi ""Copy of SanPhamTinHoc"". Em có nên đổi tên không?
HS: Tùy em, nhưng để dễ quản lí, em có thể đặt tên là ""SanPhamTinHoc_BanSao1"". Sau đó nhấn gì để hoàn thành?
HS: Nhấn OK ạ. Vậy là phần mềm tải lại, và em đang ở trong dự án bản sao rồi. Dữ liệu y hệt bản chính.
AI: Tuyệt vời. Từ giờ, em có thể thoái mái ""nghịch ngợm"" trên bản sao này mà không sợ hỏng công sức của bản gốc.",12B,TIN9-CD04B,Làm quen với phần mềm làm video,TIN9-B12B,Hoàn thành việc dựng video,needs_hnmu_review,LM-SGV-TIN9-4923777498#F0299,SGV,Bài 12B. HOÀN THIÊN VIỆC DỰNG VIDEO,75,shared/learning_resources/ocr_text/sgv_tin_hoc_9/sgv_tin_9_bai_12b/sgv_tin_9_bai_12b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
